Lat,Lon,CDD,HDD
40.707017,-73.798979,1135.361328,4580.833984
40.760951,-73.982055,1253.947266,4468.735352
40.890262,-73.914550,1019.952881,4891.804688
40.639317,-74.030039,1244.426758,4484.958008
40.800141,-73.967558,1173.158813,4598.009766
40.856065,-73.935854,1112.312378,4719.492188
40.764663,-73.977351,1253.947266,4468.735352
40.708366,-73.795283,1145.681641,4583.785156
40.687610,-73.961284,1294.508667,4433.241699
40.751463,-73.870300,1179.225708,4562.379395
40.884962,-73.907782,1019.952881,4891.804688
40.790886,-73.937681,1271.116577,4458.273926
40.754876,-73.990679,1253.947266,4468.735352
40.760284,-73.825795,1127.208496,4611.164062
40.763753,-73.926754,1271.116577,4458.273926
40.718562,-73.733930,997.972229,4774.642578
40.789317,-73.980401,1253.947266,4468.735352
40.815172,-73.936835,1199.753662,4563.494629
40.864019,-73.893851,1088.174927,4749.377930
40.764543,-73.926628,1271.116577,4458.273926
40.771231,-73.950928,1271.116577,4458.273926
40.769254,-73.892951,1232.920654,4501.563477
40.576251,-73.961861,1272.873901,4438.221680
40.786902,-73.972486,1253.947266,4468.735352
40.673217,-74.001428,1250.875000,4487.589844
40.824209,-73.926397,1199.753662,4563.494629
40.730976,-73.920311,1310.610718,4415.648926
40.853674,-73.934728,1112.312378,4719.492188
40.749347,-73.969993,1299.786743,4421.714355
40.728654,-73.811942,1145.681641,4583.785156
40.893633,-73.898104,1019.952881,4891.804688
40.889948,-73.912439,1019.952881,4891.804688
40.580895,-73.969792,1272.873901,4438.221680
40.768776,-73.963717,1253.947266,4468.735352
40.760579,-73.966903,1253.947266,4468.735352
40.756814,-73.962059,1253.947266,4468.735352
40.848230,-73.923082,1112.312378,4719.492188
40.638231,-73.943247,1261.567505,4476.884766
40.721568,-73.839686,1207.817017,4525.531250
40.870085,-73.903544,1088.174927,4749.377930
40.608315,-73.980173,1271.081543,4461.968262
40.776267,-73.989054,1253.947266,4468.735352
40.576554,-73.994917,1272.873901,4438.221680
40.729784,-73.997910,1299.786743,4421.714355
40.591473,-73.967911,1271.081543,4461.968262
40.758274,-73.991507,1253.947266,4468.735352
40.625400,-73.982682,1272.350342,4478.152832
40.773795,-73.953430,1271.116577,4458.273926
40.755029,-73.990947,1253.947266,4468.735352
40.777243,-73.959836,1253.947266,4468.735352
40.770080,-73.962141,1253.947266,4468.735352
40.769245,-73.988150,1253.947266,4468.735352
40.764318,-73.969843,1253.947266,4468.735352
40.627751,-74.162428,1237.109375,4532.398438
40.771298,-73.965022,1253.947266,4468.735352
40.743387,-73.884508,1271.055298,4461.206543
40.643667,-74.077964,1234.214844,4505.997070
40.619823,-74.039320,1274.330444,4446.107910
40.769698,-73.986885,1253.947266,4468.735352
40.706306,-74.010227,1250.875000,4487.589844
40.743379,-73.992947,1299.786743,4421.714355
40.778548,-73.956826,1271.116577,4458.273926
40.646633,-73.979619,1272.350342,4478.152832
40.698540,-73.930883,1292.430786,4434.958008
40.723385,-73.978461,1299.786743,4421.714355
40.716293,-73.832631,1145.681641,4583.785156
40.595796,-73.749492,1067.038818,4653.286133
40.794294,-73.950018,1199.753662,4563.494629
40.689530,-73.986465,1294.508667,4433.241699
40.837149,-73.916423,1088.174927,4749.377930
40.741861,-73.998520,1299.786743,4421.714355
40.761768,-73.983293,1253.947266,4468.735352
40.765095,-73.723543,1018.742065,4765.792969
40.755998,-73.981642,1253.947266,4468.735352
40.751539,-73.981215,1253.947266,4468.735352
40.762345,-73.901237,1232.920654,4501.563477
40.724258,-73.998144,1299.786743,4421.714355
40.734385,-73.994350,1299.786743,4421.714355
40.786740,-73.953737,1271.116577,4458.273926
40.606400,-73.982581,1271.081543,4461.968262
40.676920,-73.791257,1090.474365,4629.018555
40.675251,-73.998041,1294.508667,4433.241699
40.623169,-74.027814,1274.330444,4446.107910
40.629426,-73.993950,1272.350342,4478.152832
40.753101,-73.967639,1253.947266,4468.735352
40.798351,-73.967697,1173.158813,4598.009766
40.741398,-73.932812,1310.610718,4415.648926
40.752563,-73.967819,1253.947266,4468.735352
40.876503,-73.862225,980.428955,4930.490723
40.716369,-74.004073,1241.051514,4502.415527
40.869743,-73.882385,1088.174927,4749.377930
40.737316,-73.855335,1207.817017,4525.531250
40.727916,-73.991757,1299.786743,4421.714355
40.726699,-74.006115,1241.051514,4502.415527
40.746894,-73.980164,1299.786743,4421.714355
40.594131,-73.757475,1104.970337,4602.928711
40.842717,-73.940596,1112.312378,4719.492188
40.821586,-73.807014,1093.575439,4669.725586
40.726780,-73.859616,1207.817017,4525.531250
40.679515,-73.937973,1292.430786,4434.958008
40.614938,-73.947055,1247.323730,4469.472168
40.887689,-73.903238,1019.952881,4891.804688
40.586945,-73.808097,1126.273682,4583.160156
40.746264,-73.886042,1271.055298,4461.206543
40.749988,-74.004303,1241.051514,4502.415527
40.719494,-73.812422,1145.681641,4583.785156
40.777518,-73.980574,1253.947266,4468.735352
40.756578,-73.977030,1253.947266,4468.735352
40.750794,-73.881945,1232.920654,4501.563477
40.612392,-73.916724,1247.323730,4469.472168
40.824926,-73.877068,1172.638306,4597.096191
40.738003,-73.991768,1299.786743,4421.714355
40.634691,-73.951945,1261.567505,4476.884766
40.733999,-73.993570,1299.786743,4421.714355
40.577164,-73.953308,1239.795898,4463.824707
40.776074,-73.929051,1271.116577,4458.273926
40.756452,-73.906990,1232.920654,4501.563477
40.813551,-73.960793,1173.158813,4598.009766
40.751525,-73.971381,1253.947266,4468.735352
40.843569,-73.924961,1112.312378,4719.492188
40.885831,-73.865235,980.428955,4930.490723
40.741527,-73.999887,1299.786743,4421.714355
40.757867,-73.970749,1253.947266,4468.735352
40.738818,-73.992046,1299.786743,4421.714355
40.796843,-73.973516,1173.158813,4598.009766
40.841168,-73.921131,1112.312378,4719.492188
40.765358,-73.978130,1253.947266,4468.735352
40.825455,-73.919076,1199.753662,4563.494629
40.835528,-73.887423,1088.174927,4749.377930
40.799815,-73.970817,1173.158813,4598.009766
40.801355,-73.939176,1199.753662,4563.494629
40.742712,-73.995753,1299.786743,4421.714355
40.662841,-73.947056,1261.567505,4476.884766
40.782106,-73.976593,1253.947266,4468.735352
40.640325,-73.953530,1261.567505,4476.884766
40.679422,-73.990862,1294.508667,4433.241699
40.694818,-73.951963,1292.430786,4434.958008
40.705739,-73.940852,1292.430786,4434.958008
40.635772,-73.951731,1261.567505,4476.884766
40.736977,-73.980230,1299.786743,4421.714355
40.646672,-74.021221,1244.426758,4484.958008
40.769046,-73.957793,1271.116577,4458.273926
40.576825,-73.959009,1272.873901,4438.221680
40.787502,-73.973907,1253.947266,4468.735352
40.757893,-73.980905,1253.947266,4468.735352
40.781819,-73.980547,1253.947266,4468.735352
40.839952,-73.914180,1088.174927,4749.377930
40.764052,-73.965320,1253.947266,4468.735352
40.750045,-73.879152,1232.920654,4501.563477
40.738405,-73.993933,1299.786743,4421.714355
40.743440,-73.882611,1271.055298,4461.206543
40.827964,-73.916808,1199.753662,4563.494629
40.675500,-73.925063,1292.430786,4434.958008
40.851561,-73.907834,1088.174927,4749.377930
40.634518,-73.958477,1272.350342,4478.152832
40.889321,-73.910938,1019.952881,4891.804688
40.855710,-73.865425,1058.876709,4771.130859
40.770499,-73.983338,1253.947266,4468.735352
40.761349,-73.963181,1253.947266,4468.735352
40.707734,-73.827443,1135.361328,4580.833984
40.884522,-73.896737,1019.952881,4891.804688
40.780930,-73.960476,1253.947266,4468.735352
40.788605,-73.970127,1253.947266,4468.735352
40.771498,-73.979906,1253.947266,4468.735352
40.752362,-73.888841,1232.920654,4501.563477
40.737959,-73.921339,1310.610718,4415.648926
40.707760,-74.007437,1250.875000,4487.589844
40.786994,-73.944666,1271.116577,4458.273926
40.801534,-73.935368,1199.753662,4563.494629
40.838259,-73.945768,1112.312378,4719.492188
40.752598,-73.992762,1253.947266,4468.735352
40.795362,-73.945121,1199.753662,4563.494629
40.836790,-73.889397,1088.174927,4749.377930
40.822987,-73.924127,1199.753662,4563.494629
40.744643,-73.986212,1299.786743,4421.714355
40.648033,-73.964162,1272.350342,4478.152832
40.589315,-73.949126,1247.323730,4469.472168
40.736617,-73.860232,1207.817017,4525.531250
40.831118,-73.922104,1199.753662,4563.494629
40.852902,-73.929609,1112.312378,4719.492188
40.771672,-73.951859,1271.116577,4458.273926
40.748485,-74.004570,1241.051514,4502.415527
40.781358,-73.958821,1253.947266,4468.735352
40.746352,-73.940463,1310.610718,4415.648926
40.706785,-74.009382,1250.875000,4487.589844
40.631968,-74.150629,1237.109375,4532.398438
40.854272,-73.914809,1088.174927,4749.377930
40.834911,-73.883402,1088.174927,4749.377930
40.779615,-73.952836,1271.116577,4458.273926
40.756412,-73.822710,1127.208496,4611.164062
40.800964,-73.968487,1173.158813,4598.009766
40.747200,-73.882548,1271.055298,4461.206543
40.758640,-73.964507,1253.947266,4468.735352
40.781263,-73.955150,1271.116577,4458.273926
40.834506,-73.902623,1088.174927,4749.377930
40.835229,-73.945107,1112.312378,4719.492188
40.707264,-73.855178,1188.888062,4530.321289
40.760199,-73.968092,1253.947266,4468.735352
40.851803,-73.938677,1112.312378,4719.492188
40.745371,-73.892713,1271.055298,4461.206543
40.621173,-73.955958,1247.323730,4469.472168
40.726583,-73.996406,1299.786743,4421.714355
40.715059,-73.985902,1299.786743,4421.714355
40.627974,-74.025803,1244.426758,4484.958008
40.738784,-73.978091,1299.786743,4421.714355
40.790040,-73.968202,1253.947266,4468.735352
40.805923,-73.957427,1199.753662,4563.494629
40.760289,-73.995952,1253.947266,4468.735352
40.832014,-73.940578,1199.753662,4563.494629
40.740818,-73.993100,1299.786743,4421.714355
40.860272,-73.899806,1088.174927,4749.377930
40.906974,-73.905835,1019.952881,4891.804688
40.645273,-73.976158,1272.350342,4478.152832
40.838055,-73.946030,1112.312378,4719.492188
40.842837,-73.921413,1112.312378,4719.492188
40.778184,-73.959126,1253.947266,4468.735352
40.735543,-73.984213,1299.786743,4421.714355
40.739632,-73.932213,1310.610718,4415.648926
40.797498,-73.971185,1173.158813,4598.009766
40.721609,-73.840441,1207.817017,4525.531250
40.745343,-73.993282,1299.786743,4421.714355
40.614960,-73.962604,1271.081543,4461.968262
40.576491,-73.962478,1272.873901,4438.221680
40.618925,-74.039146,1274.330444,4446.107910
40.842309,-73.925744,1112.312378,4719.492188
40.735951,-73.849257,1207.817017,4525.531250
40.638137,-74.075496,1234.214844,4505.997070
40.881957,-73.917367,1032.977417,4875.513672
40.675430,-73.945822,1292.430786,4434.958008
40.835997,-73.884701,1088.174927,4749.377930
40.851083,-73.940032,1112.312378,4719.492188
40.778861,-73.984840,1253.947266,4468.735352
40.660876,-73.982237,1272.350342,4478.152832
40.577443,-73.956398,1239.795898,4463.824707
40.762631,-73.960348,1253.947266,4468.735352
40.525543,-74.177186,1145.149414,4620.592773
40.759356,-73.963909,1253.947266,4468.735352
40.743873,-73.701982,951.460938,4825.946289
40.674617,-73.946127,1292.430786,4434.958008
40.858539,-73.869073,1058.876709,4771.130859
40.768392,-73.958059,1271.116577,4458.273926
40.746977,-73.991406,1299.786743,4421.714355
40.739818,-73.999161,1299.786743,4421.714355
40.894552,-73.897000,1019.952881,4891.804688
40.607327,-74.121497,1210.744385,4535.177734
40.720062,-73.963532,1299.786743,4421.714355
40.751465,-73.990753,1253.947266,4468.735352
40.742527,-73.925175,1310.610718,4415.648926
40.750747,-73.979356,1253.947266,4468.735352
40.654920,-73.912378,1213.813477,4511.538574
40.617087,-74.038263,1274.330444,4446.107910
40.805658,-73.957566,1199.753662,4563.494629
40.738830,-73.985740,1299.786743,4421.714355
40.751295,-73.723437,1018.742065,4765.792969
40.654428,-73.975886,1272.350342,4478.152832
40.884287,-73.912115,1019.952881,4891.804688
40.881609,-73.884211,1019.952881,4891.804688
40.727966,-73.860657,1207.817017,4525.531250
40.753465,-73.985891,1253.947266,4468.735352
40.725362,-73.919162,1310.610718,4415.648926
40.787163,-73.974529,1253.947266,4468.735352
40.735939,-73.994084,1299.786743,4421.714355
40.738198,-73.985039,1299.786743,4421.714355
40.749679,-73.983045,1299.786743,4421.714355
40.611684,-73.950083,1247.323730,4469.472168
40.756066,-73.962596,1253.947266,4468.735352
40.781606,-73.957904,1271.116577,4458.273926
40.850469,-73.905901,1088.174927,4749.377930
40.682932,-73.970162,1294.508667,4433.241699
40.851360,-73.941973,1112.312378,4719.492188
40.867428,-73.894050,1088.174927,4749.377930
40.754527,-73.997541,1253.947266,4468.735352
40.766963,-73.745637,1018.742065,4765.792969
40.647448,-73.961372,1272.350342,4478.152832
40.748612,-74.005276,1241.051514,4502.415527
40.862931,-73.865149,1058.876709,4771.130859
40.823666,-73.927534,1199.753662,4563.494629
40.711992,-74.008650,1241.051514,4502.415527
40.728609,-73.991983,1299.786743,4421.714355
40.755898,-73.980057,1253.947266,4468.735352
40.858536,-73.927898,1112.312378,4719.492188
40.834447,-73.922453,1112.312378,4719.492188
40.727510,-73.991793,1299.786743,4421.714355
40.760125,-73.970091,1253.947266,4468.735352
40.774324,-73.964032,1253.947266,4468.735352
40.849094,-73.914387,1088.174927,4749.377930
40.630839,-74.168369,1235.669678,4536.437988
40.852584,-73.830212,1049.037598,4767.658203
40.746794,-73.996775,1299.786743,4421.714355
40.700723,-73.952413,1292.430786,4434.958008
40.824302,-73.953864,1199.753662,4563.494629
40.749755,-73.915928,1271.055298,4461.206543
40.881413,-73.907250,1019.952881,4891.804688
40.753413,-73.991048,1253.947266,4468.735352
40.712128,-73.992873,1299.786743,4421.714355
40.661447,-73.910942,1213.813477,4511.538574
40.864345,-73.921758,1112.312378,4719.492188
40.868415,-73.889402,1088.174927,4749.377930
40.740241,-73.991027,1299.786743,4421.714355
40.851445,-73.937737,1112.312378,4719.492188
40.753014,-73.990859,1253.947266,4468.735352
40.866008,-73.903298,1088.174927,4749.377930
40.745480,-73.750250,1092.063599,4641.114746
40.823014,-73.899731,1172.638306,4597.096191
40.808216,-73.958962,1173.158813,4598.009766
40.635003,-74.031025,1244.426758,4484.958008
40.753369,-73.829139,1127.208496,4611.164062
40.769255,-73.968942,1253.947266,4468.735352
40.761675,-73.963937,1253.947266,4468.735352
40.827078,-73.898162,1172.638306,4597.096191
40.792580,-73.972111,1173.158813,4598.009766
40.870418,-73.869949,1058.876709,4771.130859
40.745419,-73.993461,1299.786743,4421.714355
40.654434,-73.961441,1272.350342,4478.152832
40.752053,-73.879701,1232.920654,4501.563477
40.690828,-73.988137,1294.508667,4433.241699
40.877479,-73.884583,1019.952881,4891.804688
40.733287,-73.942308,1310.610718,4415.648926
40.659576,-73.933802,1261.567505,4476.884766
40.868005,-73.894757,1088.174927,4749.377930
40.817040,-73.887659,1172.638306,4597.096191
40.651976,-73.973601,1272.350342,4478.152832
40.849442,-73.890664,1088.174927,4749.377930
40.885009,-73.894439,1019.952881,4891.804688
40.717779,-73.951787,1310.610718,4415.648926
40.706231,-74.017093,1250.875000,4487.589844
40.858907,-73.929213,1112.312378,4719.492188
40.754648,-73.992812,1253.947266,4468.735352
40.748987,-73.994251,1299.786743,4421.714355
40.800592,-73.933527,1199.753662,4563.494629
40.864178,-73.901710,1088.174927,4749.377930
40.610904,-73.984967,1271.081543,4461.968262
40.824849,-73.890811,1172.638306,4597.096191
40.833847,-73.945743,1112.312378,4719.492188
40.776029,-73.908143,1232.920654,4501.563477
40.703540,-73.990235,1294.508667,4433.241699
40.777266,-73.977372,1253.947266,4468.735352
40.808303,-73.948253,1199.753662,4563.494629
40.760464,-73.999033,1253.947266,4468.735352
40.834475,-73.860501,1058.876709,4771.130859
40.641450,-73.959935,1272.350342,4478.152832
40.762847,-73.958974,1253.947266,4468.735352
40.871030,-73.916449,1088.174927,4749.377930
40.657641,-73.957638,1261.567505,4476.884766
40.766691,-73.952226,1271.116577,4458.273926
40.573792,-73.999926,1272.873901,4438.221680
40.789960,-73.973860,1253.947266,4468.735352
40.709661,-74.005182,1241.051514,4502.415527
40.751386,-73.886030,1232.920654,4501.563477
40.742229,-73.939037,1310.610718,4415.648926
40.755929,-73.989714,1253.947266,4468.735352
40.699867,-73.931304,1292.430786,4434.958008
40.881522,-73.870018,980.428955,4930.490723
40.856615,-73.842010,1058.876709,4771.130859
40.756869,-73.964342,1253.947266,4468.735352
40.864963,-73.921309,1112.312378,4719.492188
40.752420,-73.723937,1018.742065,4765.792969
40.730585,-73.866925,1207.817017,4525.531250
40.860848,-73.927801,1112.312378,4719.492188
40.887936,-73.864488,980.428955,4930.490723
40.626566,-73.977027,1272.350342,4478.152832
40.815436,-73.926581,1199.753662,4563.494629
40.816765,-73.838108,1136.768311,4632.115234
40.581710,-73.966696,1272.873901,4438.221680
40.808961,-73.958996,1173.158813,4598.009766
40.602814,-73.991109,1271.081543,4461.968262
40.742043,-73.890251,1271.055298,4461.206543
40.847268,-73.918640,1112.312378,4719.492188
40.758301,-73.967901,1253.947266,4468.735352
40.686064,-73.969044,1294.508667,4433.241699
40.720439,-73.822216,1145.681641,4583.785156
40.788298,-73.809240,1127.208496,4611.164062
40.626687,-74.091095,1215.784912,4546.220215
40.731072,-73.817136,1145.681641,4583.785156
40.626455,-74.172597,1235.669678,4536.437988
40.803103,-73.911917,1172.638306,4597.096191
40.762258,-73.829714,1127.208496,4611.164062
40.807297,-73.964873,1173.158813,4598.009766
40.693212,-73.988419,1294.508667,4433.241699
40.711053,-73.983583,1299.786743,4421.714355
40.751260,-73.986279,1253.947266,4468.735352
40.728067,-73.858808,1207.817017,4525.531250
40.707459,-73.862954,1188.888062,4530.321289
40.609596,-73.744598,1067.038818,4653.286133
40.750560,-73.971256,1253.947266,4468.735352
40.810818,-73.963725,1173.158813,4598.009766
40.827820,-73.857092,1136.768311,4632.115234
40.737426,-73.995957,1299.786743,4421.714355
40.704851,-73.951984,1292.430786,4434.958008
40.755641,-73.826641,1127.208496,4611.164062
40.649541,-73.906267,1213.813477,4511.538574
40.797773,-73.971818,1173.158813,4598.009766
40.744924,-73.981542,1299.786743,4421.714355
40.774017,-73.946101,1271.116577,4458.273926
40.833693,-73.944584,1112.312378,4719.492188
40.850311,-73.935146,1112.312378,4719.492188
40.765722,-73.991438,1253.947266,4468.735352
40.617537,-73.957690,1247.323730,4469.472168
40.603846,-73.942876,1247.323730,4469.472168
40.578812,-73.834101,1165.559204,4542.250000
40.870286,-73.917545,1112.312378,4719.492188
40.757313,-73.899397,1232.920654,4501.563477
40.846496,-73.896596,1088.174927,4749.377930
40.734042,-73.986228,1299.786743,4421.714355
40.715852,-73.822674,1145.681641,4583.785156
40.753871,-73.941374,1271.116577,4458.273926
40.791682,-73.971690,1173.158813,4598.009766
40.748225,-73.987474,1299.786743,4421.714355
40.603711,-73.952647,1247.323730,4469.472168
40.741165,-73.993235,1299.786743,4421.714355
40.881693,-73.878982,1019.952881,4891.804688
40.778359,-73.953791,1271.116577,4458.273926
40.686035,-73.954901,1292.430786,4434.958008
40.659948,-73.947972,1261.567505,4476.884766
40.723150,-73.955181,1310.610718,4415.648926
40.770522,-73.924115,1271.116577,4458.273926
40.757577,-73.981333,1253.947266,4468.735352
40.596732,-73.998770,1271.081543,4461.968262
40.741708,-73.955257,1310.610718,4415.648926
40.750583,-73.891570,1232.920654,4501.563477
40.804141,-73.956016,1199.753662,4563.494629
40.780385,-73.956187,1271.116577,4458.273926
40.825263,-73.940960,1199.753662,4563.494629
40.751016,-73.973869,1253.947266,4468.735352
40.714776,-74.010423,1241.051514,4502.415527
40.763594,-73.968902,1253.947266,4468.735352
40.764104,-73.975947,1253.947266,4468.735352
40.821362,-73.843834,1136.768311,4632.115234
40.653495,-73.964371,1272.350342,4478.152832
40.796692,-73.971196,1173.158813,4598.009766
40.777711,-73.946329,1271.116577,4458.273926
40.763137,-73.967043,1253.947266,4468.735352
40.752491,-73.988874,1253.947266,4468.735352
40.757706,-73.876755,1232.920654,4501.563477
40.708258,-73.962337,1294.508667,4433.241699
40.841690,-73.939908,1112.312378,4719.492188
40.820861,-73.929010,1199.753662,4563.494629
40.740221,-73.924690,1310.610718,4415.648926
40.721679,-73.836724,1207.817017,4525.531250
40.841321,-73.913146,1088.174927,4749.377930
40.792972,-73.968527,1173.158813,4598.009766
40.586796,-73.984394,1271.081543,4461.968262
40.780319,-73.960252,1253.947266,4468.735352
40.751301,-73.944247,1271.116577,4458.273926
40.757809,-73.962471,1253.947266,4468.735352
40.870465,-73.899174,1088.174927,4749.377930
40.758018,-73.969556,1253.947266,4468.735352
40.591734,-73.949588,1247.323730,4469.472168
40.746721,-73.985317,1299.786743,4421.714355
40.729514,-73.991233,1299.786743,4421.714355
40.580274,-73.988224,1272.873901,4438.221680
40.761501,-73.826369,1127.208496,4611.164062
40.728629,-73.907651,1271.055298,4461.206543
40.743975,-73.983239,1299.786743,4421.714355
40.746630,-74.006899,1241.051514,4502.415527
40.788113,-73.977558,1253.947266,4468.735352
40.738136,-73.989700,1299.786743,4421.714355
40.724236,-73.997196,1299.786743,4421.714355
40.774958,-73.961503,1253.947266,4468.735352
40.595455,-73.743502,1067.038818,4653.286133
40.787469,-73.836923,1179.225708,4562.379395
40.720637,-73.959654,1299.786743,4421.714355
40.750798,-73.985593,1253.947266,4468.735352
40.875261,-73.879175,1019.952881,4891.804688
40.624883,-73.955861,1247.323730,4469.472168
40.641424,-74.079994,1234.214844,4505.997070
40.749030,-73.885412,1271.055298,4461.206543
40.744273,-73.990751,1299.786743,4421.714355
40.775802,-73.947573,1271.116577,4458.273926
40.725900,-74.006223,1241.051514,4502.415527
40.648228,-73.975718,1272.350342,4478.152832
40.837081,-73.945646,1112.312378,4719.492188
40.764072,-73.981498,1253.947266,4468.735352
40.752125,-73.912748,1232.920654,4501.563477
40.836778,-73.918522,1112.312378,4719.492188
40.632239,-73.988261,1272.350342,4478.152832
40.775962,-73.957788,1271.116577,4458.273926
40.607238,-73.959226,1271.081543,4461.968262
40.776283,-73.946483,1271.116577,4458.273926
40.627540,-73.957193,1261.567505,4476.884766
40.704536,-73.946890,1292.430786,4434.958008
40.650797,-73.974357,1272.350342,4478.152832
40.756397,-73.963588,1253.947266,4468.735352
40.771297,-73.949461,1271.116577,4458.273926
40.573716,-74.002086,1275.364014,4425.232910
40.770392,-73.961392,1253.947266,4468.735352
40.740569,-73.989835,1299.786743,4421.714355
40.856427,-73.863544,1058.876709,4771.130859
40.869260,-73.883322,1088.174927,4749.377930
40.724681,-73.986787,1299.786743,4421.714355
40.666722,-73.953877,1292.430786,4434.958008
40.627076,-73.960401,1272.350342,4478.152832
40.755070,-73.832899,1127.208496,4611.164062
40.740790,-73.902133,1271.055298,4461.206543
40.813189,-73.907530,1172.638306,4597.096191
40.860604,-73.870267,1058.876709,4771.130859
40.768816,-73.959142,1253.947266,4468.735352
40.738549,-73.990753,1299.786743,4421.714355
40.762254,-73.970772,1253.947266,4468.735352
40.753511,-73.971677,1253.947266,4468.735352
40.781506,-73.955733,1271.116577,4458.273926
40.884086,-73.908946,1019.952881,4891.804688
40.812030,-73.962566,1173.158813,4598.009766
40.651783,-73.964349,1272.350342,4478.152832
40.858347,-73.930088,1112.312378,4719.492188
40.667699,-73.960536,1294.508667,4433.241699
40.787910,-73.980712,1253.947266,4468.735352
40.700028,-73.936557,1292.430786,4434.958008
40.733249,-73.996306,1299.786743,4421.714355
40.628716,-73.960637,1272.350342,4478.152832
40.630822,-73.956980,1261.567505,4476.884766
40.692776,-73.991272,1294.508667,4433.241699
40.870278,-73.828789,1049.037598,4767.658203
40.777183,-73.954775,1271.116577,4458.273926
40.722142,-73.843496,1207.817017,4525.531250
40.704791,-74.010027,1250.875000,4487.589844
40.786432,-73.941506,1271.116577,4458.273926
40.764149,-73.985266,1253.947266,4468.735352
40.736784,-73.979022,1299.786743,4421.714355
40.646688,-73.974041,1272.350342,4478.152832
40.780305,-73.982951,1253.947266,4468.735352
40.787422,-73.977872,1253.947266,4468.735352
40.819308,-73.946640,1199.753662,4563.494629
40.708923,-73.774576,1092.063599,4641.114746
40.750808,-73.896255,1232.920654,4501.563477
40.880695,-73.881860,1019.952881,4891.804688
40.735708,-73.994319,1299.786743,4421.714355
40.639875,-73.944222,1261.567505,4476.884766
40.772670,-73.960895,1253.947266,4468.735352
40.705428,-74.012901,1250.875000,4487.589844
40.606344,-73.759016,1104.970337,4602.928711
40.693194,-73.982701,1294.508667,4433.241699
40.810928,-73.941795,1199.753662,4563.494629
40.823307,-73.914623,1172.638306,4597.096191
40.809512,-73.964483,1173.158813,4598.009766
40.575478,-73.967110,1272.873901,4438.221680
40.580383,-73.953920,1239.795898,4463.824707
40.709915,-74.016858,1241.051514,4502.415527
40.787550,-73.971825,1253.947266,4468.735352
40.811417,-73.952634,1199.753662,4563.494629
40.747411,-73.980655,1299.786743,4421.714355
40.708619,-73.921596,1310.610718,4415.648926
40.695849,-73.928170,1292.430786,4434.958008
40.656856,-73.961077,1272.350342,4478.152832
40.841839,-73.885110,1088.174927,4749.377930
40.601065,-73.995169,1271.081543,4461.968262
40.714370,-74.010869,1241.051514,4502.415527
40.794822,-73.962779,1173.158813,4598.009766
40.809124,-73.965141,1173.158813,4598.009766
40.788925,-73.976670,1253.947266,4468.735352
40.703468,-73.808940,1135.361328,4580.833984
40.854641,-73.927092,1112.312378,4719.492188
40.588772,-73.961855,1271.081543,4461.968262
40.693149,-73.959541,1294.508667,4433.241699
40.652980,-73.870172,1166.811890,4550.552734
40.749445,-73.977849,1299.786743,4421.714355
40.614790,-74.176557,1187.781860,4567.899414
40.749855,-73.885754,1271.055298,4461.206543
40.787781,-73.787919,1083.640869,4665.822266
40.804201,-73.966064,1173.158813,4598.009766
40.666304,-73.899732,1213.813477,4511.538574
40.758845,-73.914274,1232.920654,4501.563477
40.671650,-73.943033,1292.430786,4434.958008
40.752469,-73.971158,1253.947266,4468.735352
40.847281,-73.902963,1088.174927,4749.377930
40.764459,-73.905121,1232.920654,4501.563477
40.760760,-73.971802,1253.947266,4468.735352
40.854099,-73.934512,1112.312378,4719.492188
40.738577,-73.936205,1310.610718,4415.648926
40.766421,-73.821348,1127.208496,4611.164062
40.832126,-73.921915,1199.753662,4563.494629
40.732872,-73.990801,1299.786743,4421.714355
40.611541,-74.177972,1187.781860,4567.899414
40.828735,-73.855347,1136.768311,4632.115234
40.813406,-73.936211,1199.753662,4563.494629
40.673548,-73.971686,1294.508667,4433.241699
40.652110,-73.945527,1261.567505,4476.884766
40.670890,-73.971984,1294.508667,4433.241699
40.838768,-73.945023,1112.312378,4719.492188
40.637377,-73.998575,1272.350342,4478.152832
40.783075,-73.954612,1271.116577,4458.273926
40.707770,-73.860222,1188.888062,4530.321289
40.856605,-73.927112,1112.312378,4719.492188
40.741871,-73.956065,1310.610718,4415.648926
40.648855,-73.961421,1272.350342,4478.152832
40.869928,-73.883189,1088.174927,4749.377930
40.639944,-73.958329,1261.567505,4476.884766
40.733744,-73.994776,1299.786743,4421.714355
40.755070,-73.979200,1253.947266,4468.735352
40.745959,-73.985218,1299.786743,4421.714355
40.876475,-73.884033,1019.952881,4891.804688
40.726603,-73.858295,1207.817017,4525.531250
40.754049,-73.963277,1253.947266,4468.735352
40.576440,-73.960668,1272.873901,4438.221680
40.732964,-73.989132,1299.786743,4421.714355
40.766990,-73.984603,1253.947266,4468.735352
40.810358,-73.960528,1173.158813,4598.009766
40.729471,-73.995884,1299.786743,4421.714355
40.626941,-73.947625,1261.567505,4476.884766
40.770737,-73.832240,1127.208496,4611.164062
40.770899,-73.987794,1253.947266,4468.735352
40.699499,-73.816885,1135.361328,4580.833984
40.782192,-73.959290,1253.947266,4468.735352
40.716610,-74.007591,1241.051514,4502.415527
40.763064,-73.979253,1253.947266,4468.735352
40.735918,-73.851898,1207.817017,4525.531250
40.637191,-73.971200,1272.350342,4478.152832
40.822514,-73.950001,1199.753662,4563.494629
